id,objectType,actor,verb,postedTime,generator,provider,link,body,object,favoritesCount,twitter_entities,twitter_filter_level,retweetCount,info,location,inReplyTo
"tag:search.twitter.com,2005:699645848523636736",activity,object,share,2016-02-16T17:25:43.000Z,object,object,http://twitter.com/JuneLon19810000/statuses/699645848523636736,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,740,-,-,-
"tag:search.twitter.com,2005:699645850394435584",activity,object,share,2016-02-16T17:25:44.000Z,object,object,http://twitter.com/north_tanya/statuses/699645850394435584,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,745,-,-,-
"tag:search.twitter.com,2005:699645851598196736",activity,object,share,2016-02-16T17:25:44.000Z,object,object,http://twitter.com/PamelaAtherton4/statuses/699645851598196736,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,748,-,-,-
"tag:search.twitter.com,2005:699645850658742273",activity,object,share,2016-02-16T17:25:44.000Z,object,object,http://twitter.com/OxenbriggJanice/statuses/699645850658742273,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,746,-,-,-
"tag:search.twitter.com,2005:699645734681862144",activity,object,share,2016-02-16T17:25:16.000Z,object,object,http://twitter.com/ShannonHarbott1/statuses/699645734681862144,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,474,-,-,-
"tag:search.twitter.com,2005:699645731645366272",activity,object,share,2016-02-16T17:25:15.000Z,object,object,http://twitter.com/LisaMedeley/statuses/699645731645366272,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,468,-,-,-
"tag:search.twitter.com,2005:699645737878028288",activity,object,share,2016-02-16T17:25:17.000Z,object,object,http://twitter.com/Shannon69316699/statuses/699645737878028288,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,483,-,-,-
"tag:search.twitter.com,2005:699645737655738368",activity,object,share,2016-02-16T17:25:17.000Z,object,object,http://twitter.com/LindaKelly8/statuses/699645737655738368,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,482,-,-,-
"tag:search.twitter.com,2005:699645740424024064",activity,object,share,2016-02-16T17:25:17.000Z,object,object,http://twitter.com/LisaSpicer16/statuses/699645740424024064,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,486,-,-,-
"tag:search.twitter.com,2005:699645745834528770",activity,object,share,2016-02-16T17:25:19.000Z,object,object,http://twitter.com/NicoleN88682509/statuses/699645745834528770,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,493,-,-,-
"tag:search.twitter.com,2005:699645748200103936",activity,object,share,2016-02-16T17:25:19.000Z,object,object,http://twitter.com/NikkiEd71521074/statuses/699645748200103936,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,499,-,-,-
"tag:search.twitter.com,2005:699645748804096000",activity,object,share,2016-02-16T17:25:19.000Z,object,object,http://twitter.com/NormaHawkins20/statuses/699645748804096000,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,501,-,-,-
"tag:search.twitter.com,2005:699645750872051712",activity,object,share,2016-02-16T17:25:20.000Z,object,object,http://twitter.com/NicoleN30817251/statuses/699645750872051712,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,506,-,-,-
"tag:search.twitter.com,2005:699645750309851136",activity,object,share,2016-02-16T17:25:20.000Z,object,object,http://twitter.com/NLeventhorpe/statuses/699645750309851136,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,504,-,-,-
"tag:search.twitter.com,2005:699645754273566721",activity,object,share,2016-02-16T17:25:21.000Z,object,object,http://twitter.com/NicoleBattle18/statuses/699645754273566721,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,515,-,-,-
"tag:search.twitter.com,2005:699645752713351168",activity,object,share,2016-02-16T17:25:20.000Z,object,object,http://twitter.com/NorburyJoan/statuses/699645752713351168,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,510,-,-,-
"tag:search.twitter.com,2005:699645754298601472",activity,object,share,2016-02-16T17:25:21.000Z,object,object,http://twitter.com/NicoleEtchingh1/statuses/699645754298601472,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,514,-,-,-
"tag:search.twitter.com,2005:699645756651790336",activity,object,share,2016-02-16T17:25:21.000Z,object,object,http://twitter.com/NicoleTorringt1/statuses/699645756651790336,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,527,-,-,-
"tag:search.twitter.com,2005:699645754378428416",activity,object,share,2016-02-16T17:25:21.000Z,object,object,http://twitter.com/NicoleCrisp7/statuses/699645754378428416,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,515,-,-,-
"tag:search.twitter.com,2005:699645754617430016",activity,object,share,2016-02-16T17:25:21.000Z,object,object,http://twitter.com/NicoleFenton7/statuses/699645754617430016,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,518,-,-,-
"tag:search.twitter.com,2005:699645755850678274",activity,object,share,2016-02-16T17:25:21.000Z,object,object,http://twitter.com/vickilgarrison/statuses/699645755850678274,"RT @Conservative_VW: Hillary's problems with the Millennials😏

They're all too busy paying off student loans to pay her speaking fees💰😂😂 ht…",object,0,object,low,8,-,-,-
"tag:search.twitter.com,2005:699645754277662720",activity,object,share,2016-02-16T17:25:21.000Z,object,object,http://twitter.com/MollyBend/statuses/699645754277662720,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,514,-,-,-
"tag:search.twitter.com,2005:699645755355598848",activity,object,share,2016-02-16T17:25:21.000Z,object,object,http://twitter.com/NordenJade/statuses/699645755355598848,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,521,-,-,-
"tag:search.twitter.com,2005:699645758551826432",activity,object,share,2016-02-16T17:25:22.000Z,object,object,http://twitter.com/NicoleW91196307/statuses/699645758551826432,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,533,-,-,-
"tag:search.twitter.com,2005:699645756773416964",activity,object,share,2016-02-16T17:25:21.000Z,object,object,http://twitter.com/montagu_rebecca/statuses/699645756773416964,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,528,-,-,-
"tag:search.twitter.com,2005:699645764398505984",activity,object,share,2016-02-16T17:25:23.000Z,object,object,http://twitter.com/NormaFrye15/statuses/699645764398505984,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,548,-,-,-
"tag:search.twitter.com,2005:699645765304651777",activity,object,share,2016-02-16T17:25:23.000Z,object,object,http://twitter.com/NormaElmebrigge/statuses/699645765304651777,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,553,-,-,-
"tag:search.twitter.com,2005:699645760456024064",activity,object,share,2016-02-16T17:25:22.000Z,object,object,http://twitter.com/NikkiFrilende/statuses/699645760456024064,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,537,-,-,-
"tag:search.twitter.com,2005:699645764163805185",activity,object,share,2016-02-16T17:25:23.000Z,object,object,http://twitter.com/NormaBattle12/statuses/699645764163805185,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,547,-,-,-
"tag:search.twitter.com,2005:699645761340973056",activity,object,share,2016-02-16T17:25:22.000Z,object,object,http://twitter.com/NicoleBostock1/statuses/699645761340973056,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,540,-,-,-
"tag:search.twitter.com,2005:699645763597434880",activity,object,share,2016-02-16T17:25:23.000Z,object,object,http://twitter.com/NikkiScobahull/statuses/699645763597434880,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,545,-,-,-
"tag:search.twitter.com,2005:699645764700676102",activity,object,share,2016-02-16T17:25:23.000Z,object,object,http://twitter.com/NikkiRuggwain/statuses/699645764700676102,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,549,-,-,-
"tag:search.twitter.com,2005:699645766646829057",activity,object,share,2016-02-16T17:25:24.000Z,object,object,http://twitter.com/NicolePlayters/statuses/699645766646829057,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,556,-,-,-
"tag:search.twitter.com,2005:699645766990766080",activity,object,share,2016-02-16T17:25:24.000Z,object,object,http://twitter.com/NHighgate/statuses/699645766990766080,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,556,-,-,-
"tag:search.twitter.com,2005:699645767695339520",activity,object,share,2016-02-16T17:25:24.000Z,object,object,http://twitter.com/NicoleG97724996/statuses/699645767695339520,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,560,-,-,-
"tag:search.twitter.com,2005:699645768437669888",activity,object,share,2016-02-16T17:25:24.000Z,object,object,http://twitter.com/NewdegateParis/statuses/699645768437669888,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,561,-,-,-
"tag:search.twitter.com,2005:699645770849505280",activity,object,share,2016-02-16T17:25:25.000Z,object,object,http://twitter.com/NHertcomb/statuses/699645770849505280,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,564,-,-,-
"tag:search.twitter.com,2005:699645778852184064",activity,object,share,2016-02-16T17:25:27.000Z,object,object,http://twitter.com/norden_lauren/statuses/699645778852184064,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,573,-,-,-
"tag:search.twitter.com,2005:699645772996988928",activity,object,post,2016-02-16T17:25:25.000Z,object,object,http://twitter.com/EMotorcars/statuses/699645772996988928,"2012 @Volkswagen Jetta SportsWagon $15,999 a deal you can't afford to miss. Buy or lease! #cars #usedcars #lease https://t.co/FLhtmbBBM8",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:699645778084519936",activity,object,share,2016-02-16T17:25:26.000Z,object,object,http://twitter.com/NJowchet/statuses/699645778084519936,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,571,-,-,-
"tag:search.twitter.com,2005:699645780118867968",activity,object,share,2016-02-16T17:25:27.000Z,object,object,http://twitter.com/NicoleDove9/statuses/699645780118867968,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,576,-,-,-
"tag:search.twitter.com,2005:699645782987837440",activity,object,share,2016-02-16T17:25:28.000Z,object,object,http://twitter.com/NormaMo17703612/statuses/699645782987837440,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,584,-,-,-
"tag:search.twitter.com,2005:699645781880545284",activity,object,share,2016-02-16T17:25:27.000Z,object,object,http://twitter.com/NordenMarie/statuses/699645781880545284,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,579,-,-,-
"tag:search.twitter.com,2005:699645781234552833",activity,object,share,2016-02-16T17:25:27.000Z,object,object,http://twitter.com/MollyLave/statuses/699645781234552833,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,579,-,-,-
"tag:search.twitter.com,2005:699645786879979520",activity,object,share,2016-02-16T17:25:29.000Z,object,object,http://twitter.com/nikki_tyrell/statuses/699645786879979520,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,588,-,-,-
"tag:search.twitter.com,2005:699645679300386816",activity,object,share,2016-02-16T17:25:03.000Z,object,object,http://twitter.com/LevererShirley/statuses/699645679300386816,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,303,-,-,-
"tag:search.twitter.com,2005:699645683544948736",activity,object,post,2016-02-16T17:25:04.000Z,object,object,http://twitter.com/BlumeDardarthb/statuses/699645683544948736,"Promo: Murdock Volkswagen of Logan |
brake pads replacement - https://t.co/6BjEmG4fRs",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:699645692789317632",activity,object,share,2016-02-16T17:25:06.000Z,object,object,http://twitter.com/LevererNikki/statuses/699645692789317632,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,356,-,-,-
"tag:search.twitter.com,2005:699645693372272640",activity,object,share,2016-02-16T17:25:06.000Z,object,object,http://twitter.com/LevererNancy/statuses/699645693372272640,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,357,-,-,-
"tag:search.twitter.com,2005:699645700863324161",activity,object,share,2016-02-16T17:25:08.000Z,object,object,http://twitter.com/LillianNorbury/statuses/699645700863324161,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,375,-,-,-
"tag:search.twitter.com,2005:699645704227180544",activity,object,share,2016-02-16T17:25:09.000Z,object,object,http://twitter.com/LestrangeBeth/statuses/699645704227180544,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,384,-,-,-
"tag:search.twitter.com,2005:699645702213861376",activity,object,share,2016-02-16T17:25:08.000Z,object,object,http://twitter.com/LimseyHayley/statuses/699645702213861376,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,378,-,-,-
"tag:search.twitter.com,2005:699645704755482624",activity,object,share,2016-02-16T17:25:09.000Z,object,object,http://twitter.com/Shannon24302543/statuses/699645704755482624,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,386,-,-,-
"tag:search.twitter.com,2005:699645721000218626",activity,object,share,2016-02-16T17:25:13.000Z,object,object,http://twitter.com/LillianThrockm1/statuses/699645721000218626,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,435,-,-,-
"tag:search.twitter.com,2005:699645724217208832",activity,object,share,2016-02-16T17:25:14.000Z,object,object,http://twitter.com/LillianSacheve2/statuses/699645724217208832,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,446,-,-,-
"tag:search.twitter.com,2005:699645724468899840",activity,object,share,2016-02-16T17:25:14.000Z,object,object,http://twitter.com/LiripineRose/statuses/699645724468899840,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,446,-,-,-
"tag:search.twitter.com,2005:699645724372426753",activity,object,share,2016-02-16T17:25:14.000Z,object,object,http://twitter.com/LindCatherine/statuses/699645724372426753,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,446,-,-,-
"tag:search.twitter.com,2005:699646167706136577",activity,object,share,2016-02-16T17:26:59.000Z,object,object,http://twitter.com/KathleenKidwel2/statuses/699646167706136577,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1468,-,-,-
"tag:search.twitter.com,2005:699646101591302144",activity,object,share,2016-02-16T17:26:44.000Z,object,object,http://twitter.com/StokeLouise/statuses/699646101591302144,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1352,-,-,-
"tag:search.twitter.com,2005:699646106062336000",activity,object,share,2016-02-16T17:26:45.000Z,object,object,http://twitter.com/SamanthaFarind2/statuses/699646106062336000,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1363,-,-,-
"tag:search.twitter.com,2005:699646107614343168",activity,object,share,2016-02-16T17:26:45.000Z,object,object,http://twitter.com/StephanieHadre1/statuses/699646107614343168,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1367,-,-,-
"tag:search.twitter.com,2005:699646107719241729",activity,object,share,2016-02-16T17:26:45.000Z,object,object,http://twitter.com/StewardNorma/statuses/699646107719241729,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1369,-,-,-
"tag:search.twitter.com,2005:699646109891870720",activity,object,share,2016-02-16T17:26:46.000Z,object,object,http://twitter.com/KathleenCulpep3/statuses/699646109891870720,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1373,-,-,-
"tag:search.twitter.com,2005:699646110969655296",activity,object,share,2016-02-16T17:26:46.000Z,object,object,http://twitter.com/KathleenMarkel1/statuses/699646110969655296,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1375,-,-,-
"tag:search.twitter.com,2005:699646116350922753",activity,object,share,2016-02-16T17:26:47.000Z,object,object,http://twitter.com/StocktonMaureen/statuses/699646116350922753,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1384,-,-,-
"tag:search.twitter.com,2005:699646116313354245",activity,object,share,2016-02-16T17:26:47.000Z,object,object,http://twitter.com/StephanieVawdr1/statuses/699646116313354245,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1385,-,-,-
"tag:search.twitter.com,2005:699646124089540608",activity,object,share,2016-02-16T17:26:49.000Z,object,object,http://twitter.com/SallyRo57966881/statuses/699646124089540608,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1396,-,-,-
"tag:search.twitter.com,2005:699646129147805696",activity,object,share,2016-02-16T17:26:50.000Z,object,object,http://twitter.com/KeriellPat/statuses/699646129147805696,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1402,-,-,-
"tag:search.twitter.com,2005:699646130683035648",activity,object,share,2016-02-16T17:26:51.000Z,object,object,http://twitter.com/KathleenHarles1/statuses/699646130683035648,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1405,-,-,-
"tag:search.twitter.com,2005:699646142393483264",activity,object,share,2016-02-16T17:26:53.000Z,object,object,http://twitter.com/KatiePo10266646/statuses/699646142393483264,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1425,-,-,-
"tag:search.twitter.com,2005:699646155475410944",activity,object,share,2016-02-16T17:26:56.000Z,object,object,http://twitter.com/KathleenAskew1/statuses/699646155475410944,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1437,-,-,-
"tag:search.twitter.com,2005:699646158990237696",activity,object,share,2016-02-16T17:26:57.000Z,object,object,http://twitter.com/SandyBurgess20/statuses/699646158990237696,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1445,-,-,-
"tag:search.twitter.com,2005:699646159623684096",activity,object,share,2016-02-16T17:26:57.000Z,object,object,http://twitter.com/SallyFroste/statuses/699646159623684096,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1447,-,-,-
"tag:search.twitter.com,2005:699646159678124033",activity,object,share,2016-02-16T17:26:57.000Z,object,object,http://twitter.com/KilligrewNorma/statuses/699646159678124033,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1448,-,-,-
"tag:search.twitter.com,2005:699646163633508356",activity,object,share,2016-02-16T17:26:58.000Z,object,object,http://twitter.com/stoner_gloria/statuses/699646163633508356,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1460,-,-,-
"tag:search.twitter.com,2005:699646166108147717",activity,object,share,2016-02-16T17:26:59.000Z,object,object,http://twitter.com/KateTur95037934/statuses/699646166108147717,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1464,-,-,-
"tag:search.twitter.com,2005:699646040270450688",activity,object,share,2016-02-16T17:26:29.000Z,object,object,http://twitter.com/Stephan54219565/statuses/699646040270450688,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1204,-,-,-
"tag:search.twitter.com,2005:699646041377800192",activity,object,share,2016-02-16T17:26:29.000Z,object,object,http://twitter.com/SallyTh88139355/statuses/699646041377800192,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1206,-,-,-
"tag:search.twitter.com,2005:699646043210690560",activity,object,share,2016-02-16T17:26:30.000Z,object,object,http://twitter.com/StephaniePelti1/statuses/699646043210690560,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1209,-,-,-
"tag:search.twitter.com,2005:699646046423617536",activity,object,post,2016-02-16T17:26:30.000Z,object,object,http://twitter.com/trulytawnee/statuses/699646046423617536,Vintage VW buses are going up today! Reversible dog bandanas in four sizes. Front has different… https://t.co/lUb3oyQbhB,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:699646050861191169",activity,object,share,2016-02-16T17:26:31.000Z,object,object,http://twitter.com/StephanieScrop1/statuses/699646050861191169,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1220,-,-,-
"tag:search.twitter.com,2005:699646050760421376",activity,object,share,2016-02-16T17:26:31.000Z,object,object,http://twitter.com/StepneyTara/statuses/699646050760421376,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1219,-,-,-
"tag:search.twitter.com,2005:699646054862602240",activity,object,share,2016-02-16T17:26:32.000Z,object,object,http://twitter.com/spelman_martha/statuses/699646054862602240,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1229,-,-,-
"tag:search.twitter.com,2005:699646058259988481",activity,object,share,2016-02-16T17:26:33.000Z,object,object,http://twitter.com/StephanieAlico1/statuses/699646058259988481,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1234,-,-,-
"tag:search.twitter.com,2005:699646059266441216",activity,object,share,2016-02-16T17:26:33.000Z,object,object,http://twitter.com/KatieAl06276724/statuses/699646059266441216,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1237,-,-,-
"tag:search.twitter.com,2005:699646065486618624",activity,object,share,2016-02-16T17:26:35.000Z,object,object,http://twitter.com/StephanieScrop2/statuses/699646065486618624,RT @VIralBuzzNewss: The Volkswagen GTI was our daily driver of decision... -  https://t.co/nEr8qLkPis https://t.co/IWqhWrKMnO,object,0,object,low,1246,-,-,-
